parameter,cluster,bus,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
load,4,64,493.36480519480494,469.65558441558454,454.39974025974027,449.23129870129884,460.28922077922095,481.41285714285715,494.22480519480524,516.054675324675,552.5267532467532,595.4135064935062,638.3780519480517,679.0932467532466,716.781038961039,746.7312987012987,767.178311688312,779.7333766233764,780.3348051948055,764.6236363636364,737.994285714286,711.0701298701299,677.869350649351,627.8157142857143,574.2251948051947,528.2945454545453
load,4,65,71.06051948051949,68.14532467532469,66.10467532467533,65.13987012987013,66.02999999999996,68.31701298701299,68.94623376623377,72.59350649350647,79.04116883116882,86.00324675324673,92.28948051948052,97.55779220779222,101.78454545454547,104.53506493506494,105.95207792207789,106.38753246753244,104.86831168831172,101.45779220779224,97.75233766233765,95.48454545454545,92.35090909090906,86.95766233766233,81.01714285714284,75.72857142857143
load,4,66,11.762857142857142,11.390649350649353,11.102987012987013,10.982987012987016,11.07428571428571,11.433116883116883,11.674935064935065,12.065584415584414,12.716103896103894,13.439090909090911,14.201558441558447,14.946493506493505,15.661038961038956,16.23545454545454,16.65415584415585,16.92155844155844,16.86779220779221,16.51571428571429,15.953766233766231,15.379480519480524,14.791168831168829,13.921948051948055,13.010779220779218,12.268181818181816
load,4,67,819.0038961038961,792.3970129870129,776.6359740259742,775.1776623376624,791.7938961038965,813.5694805194803,829.6345454545456,875.2093506493505,941.7872727272728,1010.6631168831167,1072.299220779221,1121.5880519480515,1160.3672727272726,1183.202597402597,1196.386883116884,1195.946753246753,1176.1268831168832,1135.4664935064939,1097.5341558441562,1069.3746753246753,1031.3166233766237,974.7745454545454,914.9842857142859,862.8680519480521
load,4,68,1151.332857142857,1113.9297402597401,1091.7735064935064,1089.7232467532467,1113.0816883116881,1143.6928571428575,1166.276623376623,1230.345584415584,1323.9377922077922,1420.7625974025975,1507.4084415584416,1576.6967532467531,1631.212077922078,1663.3132467532464,1681.847662337662,1681.2285714285713,1653.3662337662336,1596.2067532467531,1542.8822077922075,1503.2966233766235,1449.7955844155842,1370.3107792207793,1286.259350649351,1212.9954545454548
load,4,69,773.3071428571427,748.1855844155846,733.3040259740261,731.9264935064934,747.6163636363638,768.1761038961038,783.3450649350648,826.3779220779221,889.2403896103896,954.2736363636365,1012.4709090909093,1059.008961038961,1095.6250649350645,1117.1859740259738,1129.635324675325,1129.219090909091,1110.5051948051948,1072.1137662337665,1036.2976623376626,1009.7099999999998,973.7745454545454,920.3872727272726,863.932337662338,814.7248051948053
load,4,70,273.1823376623378,264.5531168831169,257.86454545454546,255.08233766233772,257.20597402597406,265.5183116883117,271.15038961038965,280.2187012987013,295.3283116883116,312.1274025974026,329.83597402597417,347.13272727272727,363.7246753246752,377.0672727272726,386.78493506493504,392.9929870129872,391.7575324675326,383.57324675324674,370.5306493506494,357.19194805194803,343.53233766233757,323.32870129870145,302.1764935064934,284.914025974026
load,4,71,147.84701298701304,141.78181818181815,137.5348051948052,135.52870129870132,137.38181818181823,142.13935064935063,143.4488311688311,151.03675324675322,164.4520779220779,178.93844155844153,192.0142857142857,202.97779220779225,211.77051948051948,217.49480519480508,220.44220779220788,221.34766233766229,218.18766233766226,211.09272727272727,203.382987012987,198.66246753246753,192.14441558441558,180.92311688311685,168.56311688311686,157.55909090909094
load,4,72,211.77285714285713,203.0853246753247,197.0015584415585,194.1288311688311,196.781948051948,203.59649350649354,205.47220779220774,216.3412987012986,235.55766233766232,256.30688311688306,275.03610389610395,290.7407792207793,303.33558441558444,311.53467532467545,315.75636363636363,317.0528571428571,312.5271428571428,302.3642857142857,291.32064935064926,284.5593506493507,275.2237662337662,259.1493506493507,241.44480519480516,225.68467532467528
load,4,73,286.4003896103896,274.6512987012987,266.424025974026,262.5389610389611,266.12701298701296,275.3432467532468,277.8800000000001,292.57922077922086,318.56701298701296,346.627922077922,371.95844155844156,393.19688311688316,410.22909090909076,421.3174025974026,427.0275324675325,428.7819480519481,422.6603896103896,408.9158441558442,393.98142857142886,384.83610389610396,372.21077922077905,350.47311688311686,326.5294805194806,305.21519480519487
load,4,74,38.0064935064935,36.80649350649351,35.87571428571429,35.48948051948053,35.78441558441558,36.9412987012987,37.724285714285706,38.98610389610389,41.08805194805195,43.42558441558441,45.88870129870129,48.295714285714276,50.60428571428572,52.460259740259744,53.81259740259739,54.67584415584418,54.50376623376622,53.365324675324686,51.5509090909091,49.69506493506492,47.7942857142857,44.98402597402599,42.04116883116885,39.63857142857143
load,4,75,15.445324675324676,14.952597402597402,14.622857142857143,14.516233766233764,14.72220779220779,15.196363636363635,15.55792207792208,16.30688311688312,17.319350649350646,18.40545454545455,19.436753246753252,20.36207792207792,21.254805194805193,21.882857142857144,22.3074025974026,22.52350649350649,22.33519480519481,21.825454545454548,21.057792207792215,20.304415584415587,19.491818181818186,18.271428571428572,17.030649350649362,16.000389610389607
load,4,76,405.0953246753246,386.5923376623377,374.8606493506494,372.01038961038955,380.8425974025976,397.9802597402598,409.85090909090906,431.14389610389605,463.39350649350644,500.4770129870129,536.8551948051947,570.0192207792207,598.8223376623376,619.721948051948,634.0916883116886,642.4594805194803,639.5844155844155,621.9837662337666,596.2767532467533,573.0736363636365,546.2009090909092,506.51038961038967,464.4502597402597,428.53038961038965
load,4,77,47.364545454545436,45.867792207792206,44.70792207792206,44.22636363636364,44.59402597402597,46.03584415584414,47.0125974025974,48.584285714285706,51.204155844155835,54.11636363636364,57.18623376623378,60.185454545454554,63.06233766233764,65.37584415584415,67.06038961038963,68.13597402597404,67.92207792207796,66.5033766233766,64.2422077922078,61.92961038961039,59.56142857142859,56.05766233766232,52.39116883116881,49.39792207792208
load,4,78,131.74909090909085,125.73168831168829,121.91571428571432,120.98922077922079,123.86194805194806,129.43506493506496,133.29623376623374,140.2206493506494,150.7098701298701,162.7706493506494,174.60168831168838,185.38753246753254,194.75493506493504,201.5531168831169,206.2258441558442,208.94766233766234,208.0125974025974,202.28805194805196,193.92727272727274,186.38090909090914,177.6418181818182,164.73285714285717,151.0535064935065,139.3709090909091
load,4,79,121.97025974025975,116.10922077922078,112.33727272727272,111.0596103896104,113.79376623376626,119.01571428571434,122.18311688311691,127.58012987012992,136.59623376623375,147.19922077922072,157.82116883116882,167.88636363636363,177.20402597402602,184.60805194805198,189.66324675324685,192.7671428571429,192.91584415584416,189.03103896103903,182.44818181818178,175.79233766233762,167.5836363636364,155.20974025974024,141.96103896103887,130.60649350649348
load,4,80,65.76415584415585,63.066233766233786,61.17701298701302,60.28532467532467,61.10870129870131,63.225064935064935,63.808181818181815,67.18337662337662,73.15025974025973,79.59350649350651,85.41025974025973,90.28675324675321,94.19857142857143,96.74441558441556,98.05558441558442,98.45831168831168,97.0525974025974,93.89701298701301,90.4666233766234,88.36675324675322,85.46831168831173,80.47701298701297,74.9783116883117,70.08428571428571
load,4,81,481.23831168831146,462.41688311688307,450.81675324675325,445.5636363636362,457.16194805194806,476.76376623376603,491.33038961038966,521.277142857143,560.4209090909089,602.3129870129869,641.5284415584414,677.3442857142854,709.7059740259745,727.9307792207795,739.168181818182,739.0981818181818,732.2757142857143,711.1285714285715,682.1570129870131,662.123766233766,630.5274025974026,588.4394805194806,542.5335064935064,508.2081818181819
load,4,82,558.591038961039,533.0759740259739,516.8994805194804,512.968051948052,525.1487012987012,548.7796103896102,565.1481818181819,594.5098701298703,638.9789610389608,690.1137662337661,740.2762337662336,786.0053246753249,825.7233766233768,854.5419480519478,874.3559740259742,885.8948051948051,881.9303896103896,857.6606493506491,822.2128571428568,790.2176623376624,753.1642857142856,698.4331168831168,640.4351948051948,590.9049350649352
load,4,83,965.0457142857149,918.6684415584417,888.8293506493507,878.7183116883117,900.3498701298704,941.6680519480518,966.7284415584415,1009.4284415584415,1080.7707792207798,1164.657662337663,1248.699220779221,1328.3412987012987,1402.0597402597398,1460.6457142857146,1500.6399999999999,1525.1996103896106,1526.374155844156,1495.6414285714284,1443.5541558441555,1390.8899999999999,1325.945714285714,1228.0390909090909,1123.2127272727273,1033.3711688311691
load,4,84,1057.1028571428576,1022.7612987012984,1002.4184415584414,1000.535194805195,1021.9823376623375,1050.0884415584414,1070.8241558441553,1129.6481818181812,1215.581558441558,1304.480649350649,1384.0366233766238,1447.6528571428573,1497.7068831168833,1527.1805194805188,1544.1983116883112,1543.6305194805193,1518.0479220779216,1465.5664935064942,1416.6063636363629,1380.2606493506491,1331.138181818182,1258.1588311688306,1180.986753246753,1113.71961038961
load,4,85,83.5505194805195,80.12298701298701,77.7228571428572,76.58974025974027,77.63558441558442,80.32467532467534,81.06506493506492,85.35272727272725,92.93389610389609,101.11987012987011,108.50961038961034,114.70532467532472,119.67402597402592,122.90896103896111,124.5748051948052,125.08662337662341,123.3011688311688,119.29116883116886,114.93454545454541,112.26675324675321,108.58337662337665,102.24116883116882,95.25662337662337,89.0385714285714
load,4,86,1187.168701298701,1148.6016883116883,1125.7564935064938,1123.6420779220778,1147.7276623376624,1179.291948051948,1202.5783116883122,1268.6411688311687,1365.1470129870124,1464.984805194805,1554.3280519480518,1625.7731168831172,1681.9855844155843,1715.0846753246751,1734.1968831168836,1733.5589610389604,1704.8287012987016,1645.8906493506495,1590.906363636364,1550.0884415584417,1494.9223376623374,1412.9632467532474,1326.295844155844,1250.7510389610393
load,4,87,1.8324675324675324,1.7488311688311684,1.6954545454545449,1.6823376623376627,1.7231168831168835,1.7998701298701298,1.8537662337662335,1.9496103896103893,2.0958441558441554,2.262987012987013,2.42831168831169,2.578441558441557,2.708441558441558,2.8025974025974025,2.8684415584415577,2.9058441558441563,2.893246753246753,2.813116883116883,2.697142857142857,2.5919480519480524,2.4699999999999998,2.2909090909090906,2.1005194805194796,1.9381818181818191
load,4,88,98.367012987013,93.63948051948053,90.59831168831168,89.56766233766237,91.77233766233769,95.9844155844156,98.53922077922077,102.89077922077922,110.16285714285713,118.71376623376622,127.27999999999997,135.39766233766235,142.9116883116883,148.8838961038961,152.9602597402598,155.46376623376622,155.58324675324675,152.45090909090908,147.14194805194802,141.77311688311684,135.15363636363637,125.17402597402597,114.48948051948052,105.3307792207792
load,4,89,1587.8366233766233,1536.2524675324676,1505.6967532467531,1502.8696103896107,1535.0836363636363,1577.29987012987,1608.4462337662346,1696.8050649350644,1825.8812987012982,1959.4145454545453,2078.9100000000003,2174.467922077922,2249.652077922078,2293.922727272728,2319.484285714285,2318.6318181818183,2280.2058441558443,2201.375454545455,2127.8337662337667,2073.24064935065,1999.4549350649359,1889.8349350649355,1773.9174025974023,1672.8771428571422
load,4,90,321.8005194805195,311.3462337662337,305.15363636363634,304.5802597402598,311.1094805194805,319.66545454545457,325.97766233766225,343.8849350649348,370.04428571428565,397.10714285714283,421.3244155844155,440.6912987012988,455.92870129870124,464.90116883116895,470.08103896103904,469.9084415584416,462.1202597402596,446.14428571428573,431.2400000000001,420.17558441558447,405.22194805194795,383.0059740259741,359.5128571428573,339.03558441558437
load,4,91,374.01805194805206,356.0436363636364,344.47935064935064,340.5607792207792,348.9444155844156,364.95766233766227,374.67,391.2202597402597,418.8697402597403,451.3805194805194,483.9523376623377,514.8190909090908,543.3900000000002,566.0957142857143,581.5963636363638,591.1141558441557,591.5699999999999,579.6596103896105,559.4715584415585,539.0607792207791,513.8903896103897,475.9454545454545,435.3183116883116,400.4988311688313
load,4,92,100.26519480519478,97.0077922077922,95.07844155844154,94.89935064935061,96.93428571428569,99.60038961038963,101.5664935064935,107.14649350649348,115.29610389610392,123.72883116883114,131.27493506493508,137.308961038961,142.0558441558441,144.85155844155835,146.46558441558437,146.41181818181818,143.98558441558444,139.00779220779225,134.36441558441558,130.91727272727272,126.25688311688306,119.33493506493505,112.01610389610394,105.6353246753247
load,4,93,73.96753246753245,70.58870129870128,68.44636363636369,67.92597402597401,69.53935064935065,72.6677922077922,74.83545454545452,78.72415584415582,84.61233766233765,91.38363636363638,98.0253246753247,104.08129870129872,109.34090909090907,113.1562337662338,115.78051948051956,117.3084415584416,116.78428571428569,113.57012987012985,108.87610389610388,104.6392207792208,99.73246753246751,92.48545454545457,84.80584415584416,78.24649350649352
load,4,94,99.25012987012984,96.11519480519483,93.68441558441559,92.67363636363636,93.44558441558445,96.46519480519481,98.51142857142854,101.8057142857143,107.2949350649351,113.39922077922076,119.83272727272731,126.11701298701297,132.14441558441558,136.99233766233763,140.52272727272728,142.77701298701302,142.32857142857134,139.35584415584415,134.6168831168831,129.7711688311688,124.80844155844156,117.4684415584416,109.78389610389614,103.51103896103899
load,4,95,110.80155844155848,107.20194805194804,105.07025974025973,104.87233766233767,107.1214285714286,110.06649350649352,112.24038961038964,118.4061038961039,127.4131168831169,136.73155844155846,145.0696103896104,151.73818181818186,156.98467532467532,160.0738961038961,161.8583116883117,161.7983116883117,159.117012987013,153.61597402597405,148.48350649350652,144.67480519480515,139.5254545454545,131.87584415584413,123.78662337662335,116.73649350649349
load,4,96,632.9450649350648,612.3824675324674,600.2024675324675,599.0746753246752,611.9167532467532,628.7446753246752,641.1602597402597,676.3823376623376,727.8349350649353,781.0640259740256,828.6974025974027,866.7885714285715,896.7587012987012,914.4058441558442,924.595064935065,924.2553246753246,908.9380519480517,877.5142857142856,848.1988311688312,826.4371428571432,797.0248051948055,753.3279220779219,707.1210389610391,666.8444155844155
load,4,97,341.3361038961038,325.7449350649351,315.8593506493507,313.45740259740256,320.8998701298701,335.3405194805195,345.34246753246765,363.2845454545454,390.4580519480519,421.7053246753248,452.35805194805187,480.30116883116887,504.5707792207794,522.1820779220777,534.2900000000004,541.3403896103896,538.9171428571428,524.0875324675326,502.42610389610377,482.8746753246753,460.23311688311674,426.78831168831175,391.34831168831164,361.0827272727273
load,4,98,382.3262337662338,367.3737662337664,358.158051948052,353.98454545454547,363.1985714285715,378.77168831168837,390.344155844156,414.13571428571436,445.2341558441559,478.51532467532456,509.67155844155843,538.1255844155845,563.835194805195,578.3144155844159,587.241948051948,587.1866233766232,581.7661038961041,564.9661038961038,541.9485714285715,526.0332467532467,500.9306493506494,467.49363636363637,431.02298701298696,403.7525974025975
load,4,99,256.16285714285715,244.4623376623376,237.04337662337662,235.24129870129872,240.82662337662344,251.663116883117,259.1694805194805,272.63467532467524,293.02779220779223,316.4775324675324,339.4815584415584,360.4525974025976,378.6658441558442,391.8825974025974,400.968961038961,406.26038961038967,404.44259740259747,393.31259740259725,377.05610389610393,362.3838961038961,345.3914285714285,320.2928571428571,293.6964935064936,270.9812987012987
load,4,100,700.6312987012988,677.8706493506495,664.387142857143,663.1397402597402,677.3538961038962,695.9825974025977,709.726103896104,748.7137662337659,805.6687012987012,864.5903896103897,917.3179220779224,959.4824675324675,992.6575324675327,1012.1911688311691,1023.4710389610394,1023.0948051948058,1006.1388311688312,971.3550649350649,938.9051948051946,914.8154545454543,882.2585714285713,833.8883116883117,782.7394805194805,738.156233766234
load,4,101,510.8900000000001,487.55389610389614,472.7576623376621,469.16324675324694,480.302857142857,501.9148051948053,516.8866233766233,543.7410389610391,584.4125974025976,631.1806493506494,677.0600000000001,718.8841558441559,755.2096103896107,781.5675324675325,799.6898701298701,810.2424675324677,806.618051948052,784.4201298701297,751.9994805194804,722.737012987013,688.8464935064933,638.7901298701302,585.7458441558441,540.4442857142857
load,4,102,358.2712987012987,341.906883116883,331.5307792207791,329.00974025974006,336.8219480519481,351.9781818181818,362.4770129870132,381.3092207792208,409.83155844155846,442.62792207792205,474.8014285714286,504.1322077922078,529.6059740259741,548.0899999999998,560.7989610389611,568.1993506493508,565.6566233766233,550.0906493506495,527.3541558441557,506.8327272727272,483.06714285714304,447.9638961038962,410.7655844155844,378.99753246753266
load,4,103,127.2690909090909,122.04857142857145,118.392077922078,116.66558441558442,118.26077922077921,122.35558441558445,123.48298701298697,130.01545454545456,141.56350649350645,154.03272727272724,165.2893506493506,174.72701298701298,182.29597402597403,187.22337662337665,189.76064935064943,190.54090909090903,187.8197402597403,181.7122077922078,175.07558441558447,171.0118181818182,165.401038961039,155.74142857142866,145.10142857142858,135.6305194805194
load,4,104,1164.2814285714287,1111.101428571428,1077.3819480519476,1069.18974025974,1094.5766233766228,1143.8315584415589,1177.9479220779217,1239.1462337662342,1331.8361038961039,1438.417272727273,1542.971688311689,1638.2859740259742,1721.0696103896105,1781.1377922077925,1822.4371428571426,1846.4870129870126,1838.2244155844155,1787.6383116883117,1713.7529870129872,1647.0658441558435,1569.8336363636363,1455.7568831168828,1334.872467532468,1231.6349350649348
load,4,105,387.84116883116894,375.2415584415585,367.77779220779223,367.08753246753247,374.9562337662336,385.2685714285715,392.8755844155845,414.4576623376625,445.9854545454547,478.6016883116884,507.7896103896104,531.1306493506493,549.4941558441559,560.3085714285714,566.5525974025974,566.3437662337661,556.957922077922,537.7031168831168,519.7396103896101,506.4042857142858,488.3822077922077,461.60675324675344,433.29298701298717,408.6125974025974
load,4,106,908.0550649350652,878.5551948051948,861.0810389610392,859.464025974026,877.8867532467534,902.0299999999997,919.842077922078,970.3725974025974,1044.1889610389603,1120.5538961038958,1188.8920779220778,1243.5398701298693,1286.5364935064931,1311.8535064935068,1326.4719480519477,1325.9841558441562,1304.0085714285713,1258.927142857143,1216.87,1185.6492207792207,1143.4523376623374,1080.7631168831167,1014.471038961039,956.6884415584419
load,4,107,74.1094805194805,70.72467532467532,68.57831168831169,68.05623376623376,69.67246753246754,72.80740259740261,74.97896103896105,78.87428571428569,84.77428571428575,91.55805194805197,98.21311688311691,104.2812987012987,109.54974025974026,113.37363636363636,116.00194805194805,117.53272727272727,117.00675324675325,113.78714285714284,109.08376623376627,104.83974025974027,99.92350649350652,92.66194805194806,84.96727272727273,78.39649350649351
load,4,108,597.7115584415586,568.988051948052,550.5067532467534,544.2448051948054,557.6415584415583,583.2332467532466,598.7546753246754,625.200909090909,669.3887012987013,721.3442857142854,773.3962337662334,822.7235064935061,868.3828571428571,904.6676623376626,929.4398701298701,944.6501298701301,945.3774025974031,926.3432467532465,894.0823376623374,861.4638961038963,821.2405194805193,760.5999999999998,695.6751948051949,640.0302597402598
load,4,109,695.0592207792207,663.3112987012985,643.1812987012988,638.2900000000001,653.4455844155847,682.8500000000005,703.2168831168834,739.7529870129868,795.0859740259741,858.7131168831168,921.1312987012989,978.0323376623376,1027.4532467532465,1063.3119480519479,1087.9679220779221,1102.325324675324,1097.3920779220784,1067.1933766233767,1023.0849350649348,983.2736363636367,937.1677922077922,869.0648051948051,796.8984415584417,735.2677922077924
load,4,110,102.10779220779222,98.11350649350652,95.65259740259735,94.5375324675324,96.99870129870132,101.15779220779223,104.24818181818182,110.6025974025974,118.90766233766233,127.79636363636358,136.11727272727276,143.71636363636364,150.58207792207796,154.44922077922084,156.83376623376626,156.81870129870134,155.37051948051945,150.88415584415586,144.73753246753245,140.48675324675324,133.78246753246754,124.8522077922078,115.11220779220778,107.82974025974025
load,4,111,76.92883116883117,74.42948051948053,72.94922077922081,72.81233766233763,74.37285714285711,76.41805194805195,77.92740259740259,82.2087012987013,88.46168831168833,94.93155844155841,100.72038961038962,105.35077922077923,108.99259740259741,111.13792207792208,112.37662337662337,112.33480519480523,110.47298701298703,106.65337662337662,103.09103896103896,100.44662337662339,96.87142857142852,91.55999999999997,85.94389610389611,81.04883116883119
load,4,112,693.3987012987014,664.9541558441558,645.0354545454546,635.6284415584418,644.3166233766235,666.6296103896103,672.7723376623378,708.3592207792205,771.2768831168829,839.2137662337664,900.5429870129874,951.9607792207795,993.1989610389605,1020.0451948051946,1033.8701298701299,1038.1171428571433,1023.2962337662337,990.0197402597407,953.86025974026,931.7209090909092,901.154805194805,848.5242857142855,790.5546753246755,738.9505194805195
load,4,113,206.1307792207792,197.67506493506497,191.7527272727273,188.95727272727277,191.5396103896105,198.1728571428571,199.99857142857138,210.5775324675324,229.2809090909091,249.4781818181819,267.7098701298701,282.9945454545454,295.2537662337663,303.23428571428565,307.3441558441559,308.60662337662325,304.2010389610388,294.3083116883117,283.5601298701299,276.97805194805187,267.89155844155846,252.24584415584425,235.0128571428572,219.67168831168829
load,4,114,1361.8785714285714,1299.6720779220784,1260.2301298701298,1250.6472727272726,1280.3422077922075,1337.9562337662337,1377.8641558441561,1449.4480519480517,1557.8683116883124,1682.5375324675322,1804.8371428571427,1916.3279220779227,2013.1609090909085,2083.422467532468,2131.731298701299,2159.8633766233766,2150.198051948052,2091.0276623376626,2004.602077922078,1926.5970129870127,1836.2579220779219,1702.8206493506493,1561.4190909090912,1440.6614285714281
load,4,115,177.14402597402596,169.05350649350646,163.92272727272723,162.67636363636362,166.53896103896108,174.03324675324674,179.22337662337657,188.53558441558445,202.6377922077922,218.85376623376615,234.76168831168823,249.26402597402605,261.85922077922095,270.9984415584415,277.2825974025972,280.9410389610391,279.68402597402604,271.9881818181819,260.7458441558442,250.5998701298701,238.84870129870117,221.492077922078,203.09896103896102,187.39194805194805
load,4,116,907.0940259740258,877.6267532467532,860.1701298701302,858.5553246753248,876.9580519480517,901.0758441558442,918.8688311688313,969.3470129870128,1043.0853246753245,1119.368961038961,1187.6351948051945,1242.224285714286,1285.1754545454546,1310.4661038961037,1325.0692207792208,1324.5812987012991,1302.6296103896104,1257.5963636363642,1215.583636363636,1184.3955844155846,1142.2431168831167,1079.6205194805198,1013.3985714285712,955.6775324675326
load,4,117,851.4268831168832,812.5367532467534,787.8781818181819,781.8863636363634,800.4512987012987,836.4715584415583,861.4207792207792,906.1746753246751,973.9562337662336,1051.8981818181817,1128.3583116883117,1198.060779220779,1258.5994805194807,1302.5263636363636,1332.7281818181816,1350.315454545455,1344.2731168831172,1307.2805194805198,1253.2492207792209,1204.4805194805192,1148.0019480519486,1064.5788311688307,976.1770129870131,900.6803896103897
load,4,118,398.0176623376625,381.69,370.2555844155842,364.8564935064934,369.84337662337657,382.6505194805194,386.177012987013,406.6037662337663,442.71948051948056,481.7161038961039,516.9192207792207,546.4342857142856,570.1046753246751,585.5153246753248,593.4507792207793,595.8887012987014,587.3805194805196,568.2799999999999,547.5245454545455,534.8161038961039,517.2709090909091,487.0603896103896,453.7857142857141,424.16376623376624
load,4,119,29.54207792207792,28.609610389610367,27.886233766233765,27.5851948051948,27.815194805194803,28.713896103896108,29.323116883116885,30.303246753246746,31.937532467532463,33.75467532467531,35.66896103896104,37.53974025974025,39.33363636363635,40.77740259740261,41.8283116883117,42.49922077922078,42.36571428571429,41.48000000000001,40.07000000000001,38.62766233766234,37.15038961038959,34.96493506493508,32.67792207792208,30.811168831168814
load,4,120,102.20818181818184,98.95051948051946,96.77038961038964,96.06038961038963,97.4279220779221,100.56506493506494,102.95922077922074,107.91246753246752,114.61142857142859,121.79896103896104,128.6232467532467,134.7466233766234,140.65623376623378,144.81090909090915,147.61792207792217,149.05402597402596,147.80571428571426,144.43181818181822,139.35220779220785,134.37025974025983,128.98727272727277,120.91324675324672,112.70194805194807,105.88701298701301
load,4,121,8.257402597402596,7.994675324675325,7.818441558441562,7.760779220779223,7.8716883116883105,8.124415584415582,8.317922077922079,8.718441558441556,9.260000000000002,9.840519480519482,10.391558441558441,10.88649350649351,11.364025974025974,11.699870129870126,11.926233766233764,12.042597402597401,11.941298701298702,11.669090909090906,11.258311688311693,10.856493506493514,10.420779220779222,9.769220779220781,9.105584415584413,8.554935064935068
load,4,122,11.870779220779221,11.491428571428571,11.239090909090907,11.15649350649351,11.315324675324677,11.679610389610387,11.957142857142857,12.53324675324675,13.311038961038959,14.145584415584413,14.938441558441559,15.649870129870132,16.33584415584415,16.818441558441556,17.144155844155843,17.311558441558446,17.166363636363638,16.774155844155835,16.184675324675325,15.606363636363637,14.98012987012987,14.042857142857144,13.089350649350646,12.298051948051945
load,4,123,3.3066233766233766,3.177532467532465,3.098051948051948,3.0616883116883105,3.1411688311688324,3.2761038961038964,3.3766233766233773,3.581558441558441,3.8514285714285705,4.138311688311688,4.408051948051948,4.653896103896105,4.876883116883117,5.002207792207791,5.0789610389610385,5.07883116883117,5.03168831168831,4.886363636363637,4.68779220779221,4.54935064935065,4.332207792207792,4.043376623376623,3.727662337662338,3.4924675324675327
CF_wind,0,113,0.500098377295534,0.22317278986795544,0.1976647910260185,0.16773559238480412,0.13696359378185285,0.11633399471843665,0.10101919541372853,0.09041679589507742,0.14002719364276536,0.18585759156206538,0.21832159008819985,0.2393583891331292,0.25684718833913783,0.25471678843585793,0.25932198822678193,0.24185518901977454,0.21556719021324963,0.24638918881393096,0.24737958876896682,0.249563988669795,0.5354879756888464,0.936908757464342,0.8971971592672489,0.8640711607711693
CF_wind,0,118,0.229659739480794,0.19249558558140273,0.15345330670790477,0.1205242630442427,0.09380312370675836,0.08613841793007695,0.08123933711526649,0.07835385921387143,0.13632812312047624,0.19525440907277922,0.23715551143627503,0.24196396725233488,0.23990275404545824,0.24195146725250724,0.25451672443221424,0.26223565814932454,0.263805143421804,0.27252959183093384,0.2751812462061408,0.28484190783765745,0.28552756959291026,0.2787147020397789,0.5538115732470835,0.2519891509376495
CF_wind,0,119,0.3918405799904776,0.41716154413889556,0.4371113738532466,0.46380965769531385,0.49399247788808076,0.4771285590641915,0.4738062220386919,0.4880522712452609,0.39573542565111175,0.1794391890702331,0.198870805686275,0.17471341551058595,0.16156289903439497,0.15040207343301185,0.13949141967219172,0.13796977007052527,0.1465010422048912,0.15786049325111698,0.17335121609301457,0.19320551315396386,0.23404469155533017,0.4105278666523169,0.41138766053293324,0.42365157900273326
CF_wind,0,120,0.3837183874924163,0.40492204510015833,0.38837036059715524,0.38498806989399115,0.3940733443011359,0.3584731513971874,0.3402300328034266,0.33864543220764703,0.40636285358648144,0.49574784018188084,0.33387295862028454,0.501887012533825,0.4701901882986354,0.24600135029067963,0.35754803107851446,0.3701586183271448,0.3079686272335165,0.5243576576441693,0.5796875909107324,0.6516716148412507,0.5749249344553409,0.4963932684857739,0.4046512077534307,0.41332262267552594
CF_wind,0,14,0.38624000554170457,0.4063669623522216,0.3982400057138784,0.4029660927382092,0.41647131032328394,0.395233049148996,0.38226609244120924,0.3840069620314043,0.4322234844623368,0.4946669636191347,0.5571130514716218,0.5240991379544658,0.491878267926949,0.48535478957248174,0.48248087648776905,0.4997408767354126,0.5429078338765035,0.5794000083131304,0.6272678350868862,0.6689443574239842,0.5773652256752401,0.47122435458713213,0.39514522306077926,0.4068947884467512
CF_wind,0,16,0.3820224015280897,0.4271456017085824,0.41227120164908476,0.4015576016062303,0.39680400158721596,0.35657040142628155,0.333916001335664,0.3267800013071199,0.3379176013516705,0.3621008014484032,0.40222320160889274,0.4334712017338848,0.48048480192193915,0.5397672021590687,0.5212552020850209,0.5262624021050497,0.5425424021701698,0.5486360021945441,0.5602360022409443,0.5768704023074818,0.5025256020101024,0.4273944017095777,0.3643216014572864,0.3883984015535937
CF_wind,0,18,0.8011571964797443,0.7577588640107842,0.6960153435466914,0.3475549941437153,0.43388830509281634,0.1708772640980593,0.1121007038526987,0.09622709300991042,0.1295928507485988,0.16402090622663168,0.1926431575774731,0.21294745748385918,0.23817782952023062,0.25687747264045097,0.26832146205556046,0.27743586989554453,0.3093069373477179,0.7367862240191423,0.9453627800508645,0.9338590030242934,0.6951900609813509,0.5824188817715582,0.8780675528082875,0.842123454325361
CF_wind,0,19,0.24892604062130086,0.23579500682528035,0.19562834225928405,0.1437034407603373,0.0953218340952374,0.06830344470367042,0.05140152987880885,0.04297585982137744,0.060412640518649245,0.09486627856350686,0.21154634908962575,0.28522642186459524,0.48783330782021195,0.5257677885949029,0.5815819619210967,0.6589007318237741,0.43914365519421117,0.400378523121966,0.2569501781326821,0.26556473706912376,0.2634892582504658,0.2606149288988743,0.2580187604522754,0.25892144239740333
