id,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
429701,2024,627622,Variable O&M,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2050,$/MWh,2.6
73085,2024,193132,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2030,MMBtu/MWh,9.18
90669,2024,214858,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2031,MMBtu/MWh,9.18
107805,2024,236584,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2032,MMBtu/MWh,9.18
125614,2024,258310,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2033,MMBtu/MWh,9.18
143361,2024,280036,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2034,MMBtu/MWh,9.18
161205,2024,301762,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2035,MMBtu/MWh,9.18
178965,2024,323488,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2036,MMBtu/MWh,9.18
196957,2024,345214,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2037,MMBtu/MWh,9.18
215061,2024,366940,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2038,MMBtu/MWh,9.18
232982,2024,388666,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2039,MMBtu/MWh,9.18
251028,2024,410392,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2040,MMBtu/MWh,9.18
268721,2024,432118,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2041,MMBtu/MWh,9.18
286074,2024,453844,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2042,MMBtu/MWh,9.18
304082,2024,475570,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2043,MMBtu/MWh,9.18
321970,2024,497296,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2044,MMBtu/MWh,9.18
339961,2024,519022,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2045,MMBtu/MWh,9.18
357736,2024,540748,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2046,MMBtu/MWh,9.18
375795,2024,562474,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2047,MMBtu/MWh,9.18
393887,2024,584200,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2048,MMBtu/MWh,9.18
411689,2024,605926,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2049,MMBtu/MWh,9.18
429731,2024,627652,Heat Rate,R&D,,20,Nuclear,Nuclear,Nuclear - Small,Nuclear,Small,Nuclear - Small,0,Utility,N,Moderate,2050,MMBtu/MWh,9.18
437853,2024,7144,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2022,$/kW,1482.68328
150444,2024,28870,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2023,$/kW,1610.904664
329161,2024,50596,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2024,$/kW,1551.272704
438673,2024,72322,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2025,$/kW,1491.640744
455288,2024,94048,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,$/kW,1432.008784
12108,2024,115774,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,$/kW,1372.376824
28820,2024,137500,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2028,$/kW,1312.744864
45599,2024,159226,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2029,$/kW,1253.112904
63010,2024,180952,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2030,$/kW,1193.480944
80535,2024,202678,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2031,$/kW,1133.848984
98359,2024,224404,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2032,$/kW,1074.217024
115658,2024,246130,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2033,$/kW,1014.585064
133389,2024,267856,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2034,$/kW,954.9531037
151272,2024,289582,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2035,$/kW,895.3211436
169040,2024,311308,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2036,$/kW,881.1594911
186915,2024,333034,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2037,$/kW,866.9978386
204980,2024,354760,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2038,$/kW,852.836186
223064,2024,376486,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2039,$/kW,838.6745335
240996,2024,398212,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2040,$/kW,824.512881
258630,2024,419938,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2041,$/kW,810.3512284
276593,2024,441664,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2042,$/kW,796.1895759
294125,2024,463390,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2043,$/kW,782.0279234
312043,2024,485116,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2044,$/kW,767.8662709
329990,2024,506842,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2045,$/kW,753.7046183
347738,2024,528568,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2046,$/kW,739.5429658
365753,2024,550294,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2047,$/kW,725.3813133
383790,2024,572020,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2048,$/kW,711.2196607
401869,2024,593746,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2049,$/kW,697.0580082
419743,2024,615472,CAPEX,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2050,$/kW,682.8963557
436945,2024,7024,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2022,$/kW*yr,23.76560346
149529,2024,28750,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2023,$/kW*yr,22.21880245
328246,2024,50476,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2024,$/kW*yr,21.60888882
438571,2024,72202,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2025,$/kW*yr,21.00107658
455185,2024,93928,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,$/kW*yr,20.39527973
12018,2024,115654,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,$/kW*yr,19.79141686
28718,2024,137380,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2028,$/kW*yr,19.18941091
45497,2024,159106,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2029,$/kW*yr,18.58918887
62907,2024,180832,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2030,$/kW*yr,17.99068147
80433,2024,202558,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2031,$/kW*yr,17.39382303
98262,2024,224284,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2032,$/kW*yr,16.79855113
115555,2024,246010,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2033,$/kW*yr,16.2048065
133287,2024,267736,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2034,$/kW*yr,15.61253278
151169,2024,289462,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2035,$/kW*yr,15.02167633
168936,2024,311188,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2036,$/kW*yr,14.86931809
186823,2024,332914,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2037,$/kW*yr,14.71724064
204877,2024,354640,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2038,$/kW*yr,14.56543935
222961,2024,376366,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2039,$/kW*yr,14.41390973
240894,2024,398092,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2040,$/kW*yr,14.26264738
258528,2024,419818,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2041,$/kW*yr,14.11164797
276497,2024,441544,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2042,$/kW*yr,13.9609073
294022,2024,463270,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2043,$/kW*yr,13.81042124
311938,2024,484996,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2044,$/kW*yr,13.66018574
329887,2024,506722,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2045,$/kW*yr,13.51019684
347635,2024,528448,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2046,$/kW*yr,13.36045068
365662,2024,550174,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2047,$/kW*yr,13.21094346
383686,2024,571900,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2048,$/kW*yr,13.06167147
401767,2024,593626,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2049,$/kW*yr,12.91263107
419641,2024,615352,Fixed O&M,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2050,$/kW*yr,12.76381869
436215,2024,6934,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2022,,0.276402901
148799,2024,28660,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2023,,0.278098365
327516,2024,50386,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2024,,0.279793829
438472,2024,72112,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2025,,0.281489293
455086,2024,93838,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,,0.283184757
11923,2024,115564,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,,0.284880221
28619,2024,137290,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2028,,0.286575685
45398,2024,159016,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2029,,0.288271149
62807,2024,180742,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2030,,0.289966613
80334,2024,202468,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2031,,0.291662077
98162,2024,224194,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2032,,0.293357541
115454,2024,245920,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2033,,0.295053005
133188,2024,267646,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2034,,0.296748469
151069,2024,289372,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2035,,0.298443933
168836,2024,311098,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2036,,0.299613702
186727,2024,332824,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2037,,0.300783472
204777,2024,354550,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2038,,0.301953241
222861,2024,376276,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2039,,0.30312301
240795,2024,398002,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2040,,0.30429278
258429,2024,419728,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2041,,0.305462549
276397,2024,441454,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2042,,0.306632319
293922,2024,463180,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2043,,0.307802088
311839,2024,484906,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2044,,0.308971857
329787,2024,506632,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2045,,0.310141627
347535,2024,528358,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2046,,0.311311396
365566,2024,550084,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2047,,0.312481166
383586,2024,571810,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2048,,0.313650935
401668,2024,593536,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2049,,0.314820704
419542,2024,615262,CF,R&D,,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2050,,0.315990474
86755,2024,2104,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2022,$/kW,1665.786583
109154,2024,23830,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2023,$/kW,1786.313554
287422,2024,45556,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2024,$/kW,1676.094855
434529,2024,67282,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2025,$/kW,1569.099073
451272,2024,89008,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2026,$/kW,1536.869903
8013,2024,110734,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2027,$/kW,1504.640734
24701,2024,132460,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2028,$/kW,1472.411564
41486,2024,154186,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2029,$/kW,1440.182394
58813,2024,175912,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2030,$/kW,1407.953224
76446,2024,197638,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2031,$/kW,1393.300972
94210,2024,219364,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2032,$/kW,1378.648721
111481,2024,241090,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2033,$/kW,1363.99647
129275,2024,262816,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2034,$/kW,1349.344219
147113,2024,284542,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2035,$/kW,1334.691968
164972,2024,306268,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2036,$/kW,1320.039717
182784,2024,327994,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2037,$/kW,1305.387465
200808,2024,349720,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2038,$/kW,1290.735214
218901,2024,371446,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2039,$/kW,1276.082963
236848,2024,393172,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2040,$/kW,1261.430712
254553,2024,414898,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2041,$/kW,1246.778461
272439,2024,436624,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2042,$/kW,1232.12621
289935,2024,458350,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2043,$/kW,1217.473958
307913,2024,480076,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2044,$/kW,1202.821707
325846,2024,501802,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2045,$/kW,1188.169456
343715,2024,523528,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2046,$/kW,1173.517205
361605,2024,545254,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2047,$/kW,1158.864954
379616,2024,566980,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2048,$/kW,1144.212703
397739,2024,588706,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2049,$/kW,1129.560451
415558,2024,610432,CAPEX,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2050,$/kW,1114.9082
77099,2024,1984,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2022,$/kW*yr,32.44304727
108169,2024,23710,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2023,$/kW*yr,32.045638
286437,2024,45436,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2024,$/kW*yr,31.64822874
434426,2024,67162,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2025,$/kW*yr,31.25081947
451181,2024,88888,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2026,$/kW*yr,30.85341021
7911,2024,110614,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2027,$/kW*yr,30.45600094
24599,2024,132340,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2028,$/kW*yr,30.05859168
41384,2024,154066,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2029,$/kW*yr,29.66118241
58711,2024,175792,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2030,$/kW*yr,29.26377315
